Player,Nation,Pos,Age,Born,Squad,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,FW,MF,DF,Player + Squad,Cluster
Micky van de Ven,NED,DF,21.0,2002.0,Wolfsburg,5.821113639456172,-2.5102691243150135,2.412148512240447,-0.13739654715747388,-1.2082541908196371,-1.9143106137283339,1.7159958854555006,0.7101183333158925,-0.9830500420858657,0.4511065207134586,0.11283513297182665,-0.5563701085100023,-0.06554832812657549,0.23548413347683922,-0.4117959063435112,0.14370362400743095,-0.5983594836564818,-0.7552884248633948,0.04510716884559738,0.5050373934547249,0.6330916508731292,0.4201628290611659,-0.1601828614399585,0.2667131760880695,0.33312263422609356,-0.13913142418583838,0.27656374314695265,0.11249275125516259,-0.12929893193375344,0.2528679977490599,-0.3282935882473109,-0.24926543473899643,-0.10289445555730374,0.20222746587366847,0.9665397664791726,0.15044725814005364,0.2210242152981811,0.3166707666416332,0.2939077613793444,0.3712689088972258,0.052994348065944344,0.3761715577521874,0,0,3,Micky van de Ven in Wolfsburg,0.0
Robin Koch,GER,DF,26.0,1997.0,Leeds United,5.005725725541983,-4.828438849446418,1.5622652280117015,1.00844908627124,0.3672492765040512,-2.777288919812443,0.7197266930440173,0.10398582695623597,0.503125900370945,-0.047033100359981386,-0.8170803436980473,0.052638171336054675,-0.46749441179577805,-0.655565202711709,1.2322956639571585,-0.19451626956131457,0.1995046880151123,0.37037726443319324,0.17133412009861734,0.1387885549539427,-0.3886084985051137,-0.9109496531310056,0.6220380604593125,0.42392390988794015,-0.05797292802052567,0.23258373255463155,0.3127981016494392,0.3768047296536733,0.5860371708977977,0.026507815087622275,0.37155708360615286,-0.3845723956979879,0.1570368791381607,-0.4079170786360889,0.10840866024689322,-0.19465842609694017,0.4204961110354297,0.1059639520643565,0.7657229509350388,0.46183597358636663,-0.24611488197547401,-0.4545223398320875,0,0,3,Robin Koch in Leeds United,0.0
Omar Marmoush,EGY,FW,23.0,2000.0,Wolfsburg,-6.212896430716278,-11.55958397124435,0.1059250636751037,4.307172796889921,-1.131822904668734,-0.6850449249502673,0.9087456087648337,-3.6153448731104567,-1.7931120600485555,0.33186911886796333,1.3520219683652812,-1.1663503071277819,0.2194642989668264,1.6588473208998729,-0.338657158770439,0.3130550710614905,0.9455305887215569,0.12198872044217504,0.5522050475967255,-0.2863220902512785,1.2868174694526102,1.5158392954369824,-2.1547864555011285,-1.7549289871625082,0.3282453409407856,1.7699672879081358,-0.6239875313905966,0.23654743572966463,-0.14902538760086292,-0.32103110207666014,1.099466386391788,-0.32269564317466853,-0.6277880919069806,0.5190782824284531,-0.73945483367892,0.5085846860551363,-0.6167166289257506,0.18462188983018415,0.10527582094319374,-0.49180508448437316,0.1378737255531429,-0.6222657881349146,3,0,0,Omar Marmoush in Wolfsburg,1.0
Ibrahima Niane,SEN,FW,23.0,2000.0,Angers,-6.190724718213749,-5.634879779040083,1.112906574896361,0.6821239019937183,-0.36163717331348016,1.2316869812535074,0.6818628440868781,-1.5743197179031139,-1.8533670566410159,0.377885149010885,-1.2958821026730294,0.07532441795905154,-0.529326924943825,-1.254734717166332,-0.35136873152871456,-0.45688100279688637,0.4979677029158182,0.30466282290808994,-0.5383610369698327,-0.3470124056010484,0.46875044506863583,0.564204790253701,1.2096288886569835,-1.2304462479986502,0.39239763104463216,-1.4598492662696967,0.8789817971107252,-0.9308417363391459,-0.07491153856533492,-1.2674830491222895,0.6240141383951358,-0.4024397893342983,-0.43579444613415386,0.43870522471046963,0.4875205144839182,-1.0093123833132718,-0.9951162827202917,0.4713642582165469,-0.32504881825276427,-0.25102823907772165,0.022798703657097127,-0.34013227750265584,3,0,0,Ibrahima Niane in Angers,1.0
Alex Iwobi,NGA,"MF,FW",26.0,1997.0,Everton,-1.2217186648193696,2.6930318968379217,-0.013366810785687088,0.1474565718965491,-0.17855675637575266,-4.009837118532088,1.1862873058639594,-2.0286169622092904,-0.20788517031867998,0.5697950124547411,0.6236491607311366,1.1394869253794837,-0.2706880678578362,0.772686013681939,1.1690190127977158,-0.37060136171727526,-0.9896778830937064,-0.3302723613614397,0.05167578447642833,0.0936080322945155,-0.7645290816376756,-0.2741277692921152,0.23876441290467154,1.1410567706560322,0.35755066963590076,-0.397932284503548,0.1336804041727785,-0.6672487643614559,-0.4916350337177292,0.9138512603141504,0.4112209225457381,-0.8195711245828217,0.3313770790108274,0.16431754326816797,0.9833862902360702,0.6468453076423315,0.022712042047876944,-0.5633765146196266,0.4219918317975366,-0.39498492665468155,0.2642129706598847,-0.37600604293585776,1,2,0,Alex Iwobi in Everton,2.0
Marcel Halstenberg,GER,DF,30.0,1993.0,RB Leipzig,4.808513295638881,3.3146531676622395,-1.3199896393930193,0.4215433930100521,-0.47435166052592276,-0.17103531326094237,-2.7353494042947037,0.9532348714143064,-0.6656777676423955,0.40229078162338017,-0.8416458446236416,-0.9637278070212173,0.04474144938528812,0.4569727157983679,-0.6362431095972088,-0.5027736830896001,0.18445344741229527,-0.4861243957410195,0.2912731994890832,-0.0794483229738754,-1.1230555963405418,-0.920354690159918,-0.26425716939938526,-0.18923418937814507,-0.43323413069899736,0.20754962869476606,-0.01199578314448814,-0.1909292953288615,-0.6279008813641976,0.5607159972101562,-0.8508114667691279,0.5186164168239451,-0.7758354745914935,-0.11083885722080604,-0.2624897264334183,0.2255853948656264,-0.29932389087578615,-0.1607263724439935,1.0059292931507897,-0.8846317719712319,-0.7410622327843694,1.0073873289124808,0,0,3,Marcel Halstenberg in RB Leipzig,0.0
Trent Alexander-Arnold,ENG,DF,23.0,2000.0,Liverpool,6.798762947659701,13.662986738965683,3.3199847488743846,5.419998211758838,0.5954545905693377,-0.7568571698931432,-2.186775865053703,-0.09067807669889694,1.7192926226446854,0.9539749026638187,-0.7051471025719863,2.6581058404252595,-1.0184767675222577,1.1972224566640575,-0.5702865906037173,-2.014200775079204,1.1688452386874806,0.3456697547642664,1.3637911076488922,0.813869691913601,1.0102993570448844,0.9497175206964003,0.6222842573382531,0.4445423987536501,0.19541725910431218,0.852656981649306,1.6482689826365728,0.25699131550711934,-1.4007352525065697,0.6498683888664614,-0.5711656794579016,-0.18269722938022007,-0.30691209586336443,-0.5626126810042571,-0.5728752842701534,0.3826006430524489,-0.7109516203319175,-0.6527322879594526,0.47787510427517144,-1.133400595253305,2.0229217257293355,0.20959363454818047,0,0,3,Trent Alexander-Arnold in Liverpool,3.0
Arnaut Danjuma,NED,FW,25.0,1998.0,Tottenham + Villarreal,-7.7147124705919055,-4.377675200040658,1.336946272425057,0.26128313779838663,-1.6576832085901951,2.80302149230501,-1.4659694163083126,0.710969157614407,-2.811572218891613,-2.4066279763919103,3.8867312292428857,-0.9903030332600615,1.8859766871651389,0.8853474562066204,0.9260714979082871,-1.3673957831543728,-2.0023868921614,1.001687000720663,1.674059897883943,-0.026050599588288977,1.1502014512107386,1.8533710861707666,-0.5251157160344014,-0.5447266846560502,-1.168742574237628,-0.2603912572522849,0.026266979339860632,-0.8947964015399567,0.6228988448549494,-1.2047965892795958,-0.8110998069822719,0.40640813493766026,-0.037307188241222804,-0.4710768087604883,0.9818308118981809,-0.5571994664755521,-0.07151007788741225,0.00576981906396455,0.8297244315063432,1.4364523317369575,0.004070572145610603,-0.9704450577974741,3,0,0,Arnaut Danjuma in Tottenham + Villarreal,1.0
Sargis Adamyan,ARM,"FW,MF",29.0,1994.0,Köln,-8.5079408504131,-0.15275484795065972,-1.6733594854254654,-2.2555903583467027,2.4615581834742506,1.591986262685232,-2.6762059244319056,1.899566202502534,4.389182294148199,-1.8151195353022165,-2.6735602511774537,0.5093276096610083,-0.5308366158066332,3.2347520379738843,0.722184103403393,2.019918150938714,-0.9871190442672702,1.7987800442468354,-3.4841761198462105,-0.27214545049585015,0.8864222065772818,-1.0960800848625678,-0.5605094716367043,0.6135610754005367,-0.31672632984136795,-0.24622956357220643,1.816192357548713,1.8946817620235619,-0.8360127873531398,0.08133594043063709,-0.11304102841309101,-0.31398491263713585,-0.4269363790289002,-1.0422703106237046,0.13820897609350327,1.8946392493154827,-0.4749174892546396,0.12710922469803126,-0.5318419894106969,0.13460462914741278,-1.1005276966200361,0.3002532351156982,2,1,0,Sargis Adamyan in Köln,1.0
Ricardinho,POR,"FW,MF",23.0,2000.0,Santa Clara,-4.6004060374456355,-1.2340603513842936,-1.375492829164832,-0.9869664468045937,0.04534219013332715,-1.3253479304763243,1.8983932470166598,-1.5037371754216162,-0.6466193106613048,3.084029224413859,1.2195653691353208,-0.11706065480856649,1.6106152287738107,-0.3189772419652836,-0.14311096555724073,0.05430007768507546,-0.23560805011537014,0.6817040915609485,-0.9319179010970606,0.42609915670763127,-0.41875099665971155,-0.9455802519467781,0.36887352954423497,-0.2556032599095006,1.617246972193261,0.4613888313780615,-0.3818710383014155,0.911960242236151,0.12662015601947135,0.9105033995480503,0.04788674880438649,0.7101812541002799,-0.6494806423021945,-0.01184056495441057,0.5027736499098272,0.609990917989554,0.2703781029350519,0.25353057574895643,-0.13536397872028005,-0.6243822413629087,-0.05712839642479516,-0.469632669054609,2,1,0,Ricardinho in Santa Clara,1.0
Kylian Mbappé,FRA,FW,23.0,2000.0,Paris S-G,-11.841544309561518,6.806856043400861,9.136051152148971,-5.41932132147202,-1.7623185590146706,-1.9271867374299942,-0.9405291597748073,3.7664823305655024,0.8107076888666591,-2.8972035673848118,1.7959190071217992,-1.1265095296791454,-0.2538154413057476,2.337508816059287,-0.43845225965736384,0.7631368958685649,0.22097725022498615,-0.042795786381105524,0.4723229807040161,0.9929838287288593,-0.6641762072357456,0.7497086980979886,-0.5680218545693196,-0.3259651446596814,0.7312604488536956,1.1632313931495164,-1.148133595122466,-0.827761801401743,-0.09518941328779487,-0.5252707709656215,0.11499480225174795,0.31312853094642734,-0.7079501807801173,-0.37523891882244914,-0.3075304769665252,-0.812035573278189,-0.6889334433011556,0.9839147055556886,-0.11368647641080407,1.2489546837879446,0.5218162473325888,-1.4634628438620385,3,0,0,Kylian Mbappé in Paris S-G,1.0
Yeremi Pino,ESP,"FW,MF",19.0,2004.0,Villarreal,-6.3264538889241555,0.8142360726750274,-1.092273427176234,-2.190880538325295,1.4322231657871891,-2.8502116463555502,-0.2515447507789742,0.46916293062990233,1.317034967802584,0.024093643637153106,-1.541190059541786,0.5445450918294713,-1.0283034928155734,0.1726987454310244,0.5523179769588861,1.2935686264276056,-1.121855015186974,0.4260659413724231,-0.2749704058622273,-0.17922253686241463,-0.6099647798705488,-0.3462016724734774,-0.557183600047485,-1.5956966650252897,0.5478072372138374,0.7751221371281939,-0.2313958729069093,1.583957163463331,-0.994593277641131,-0.32067598576251144,-1.0223237944151493,1.5647615465753877,0.760149043792484,-0.3794867760671977,-0.30551059982086554,0.9944292894819028,0.5606033139557566,0.15726333427268152,0.9103416491900896,0.41245207994242317,-0.31249445508655843,0.291223826013462,2,1,0,Yeremi Pino in Villarreal,1.0
Juan Brandáriz,ESP,DF,23.0,2000.0,Almería,4.4844066475981235,-3.4164740060975074,-0.5689169445969844,0.4815209655679339,-1.9046181120143635,-0.21537323615599765,-0.33787743131580933,-0.06580610753619158,-0.5462969588679109,-0.3776226779406148,0.6619247485981006,-1.2274048050747197,-0.44285954491768215,0.34012502113064175,-0.6916093232674694,-0.1631323538490143,0.3071292378288973,0.04689657124066353,-0.142354742912922,-0.3472701190154276,-1.3583259870163866,0.19472171704957555,0.3699308862014081,-0.39678862835174616,-0.12183739711408086,-0.08830693542294055,0.35950055579885903,0.4731946217059437,-0.6118531739049068,0.10090239385322314,-0.4752807386445129,0.12997205462289696,-0.03201112202780835,-0.09893873832016715,0.318922957161313,-0.09033223689032119,-0.19993470917778072,0.17194861617467677,0.0410828218073414,-0.815034158158233,-0.5797138819373445,0.28540670113956046,0,0,3,Juan Brandáriz in Almería,0.0
Rúben Dias,POR,DF,25.0,1998.0,Manchester City,12.612920945605762,2.383824257912264,7.055988678107068,-4.198327247873681,-1.3183873223682472,2.154853454591494,-0.4497824029363821,0.1941606387346934,-1.4517302052385854,-1.0607039556331608,-1.6723885535042957,-2.2037000501311432,0.11823509334960355,-0.6566065976132999,-0.3768883758494589,-0.5016625568992279,-0.14264277786589558,-0.33388508720380006,-1.041574769728169,0.3126000288027921,0.15831281332003408,-0.3218708350627409,-0.7840474527695358,-0.3303840603159273,-0.4132046715963562,1.0616877354192726,0.14523951618508465,0.37031966829903507,-0.043409090437081764,-0.2030390755080255,0.2243855056394513,-0.7151278672336094,-0.04982245851866716,0.16195820957997437,1.2472631156439695,0.4392749477366587,0.037729381471175216,0.3561518167735649,0.8657677776329706,-1.2053203741917375,0.1622125873968307,0.1689937059426285,0,0,3,Rúben Dias in Manchester City,0.0
Redouan El Yaakoubi,NED,DF,26.0,1997.0,Excelsior,5.764216145351552,-3.972523626306097,2.336793426388599,0.7903964319832021,-0.2854184182274964,-1.9873599541561844,2.145643657798858,1.472913646576287,1.470618049868332,-0.2534876936409709,-0.47705228696820756,1.4791606596481128,0.20782471442720887,-0.1755538273855998,1.3364933586082504,-0.4464070688622064,-0.6703474433649909,1.125908146786388,1.2285637918317727,-0.4366404615194204,-0.25375817764112824,-0.1910066986089616,0.1497257726337796,0.20039696561771664,0.13242156413374764,-0.5550981304560463,-0.738055344444854,-0.11038351277763678,-0.022506099054936203,0.2699418476456264,0.7609200896821313,-0.38416410890807356,-0.37179653660589107,0.19503893621997426,-0.35460879850964855,-0.16635175114577044,0.4120102853344404,-0.33767237915924375,-0.5751053728143394,1.0304658568116274,0.3035049935816918,-0.27926222233823883,0,0,3,Redouan El Yaakoubi in Excelsior,0.0
Nicolás González,ESP,MF,20.0,2003.0,Valencia,2.4004034370858487,-0.11996944828876915,-0.09517041734001633,-1.9470049020296984,1.0511582915117126,0.7119035857051317,0.5740272182426909,-1.4222929910283093,-0.5043837586256262,-0.049108394455338523,-0.09580527921414823,-0.5397424530615628,-0.28196616023467663,-0.7554705157530841,1.7462393659973081,2.7989109744399205,2.287721574998987,0.003947517540549366,1.072394447308631,0.49025736177490314,0.837957005169705,-0.8547812520214396,0.3739968524414863,0.8314569860286729,0.05973976287685247,-0.6106540046740847,-0.5449117527834638,-0.03571454054969569,0.15511329838540308,0.3941229731312458,0.5845812382928591,1.3069570735961957,-0.7023291502169389,0.19116324249397945,-0.17239321443710148,0.2055284354191831,0.008713529723282832,0.23793423178450948,-0.028146242854356397,-0.39237404115003216,0.15634933496000036,0.02213147086711978,0,3,0,Nicolás González in Valencia,5.0
Enric Llansana,NED,MF,21.0,2002.0,Go Ahead Eagles,2.7791647152409276,-0.9598565425440557,-4.433257051765735,-1.326758695981958,2.6416426021616215,0.10579870354610824,0.13677031985790336,-0.5463894939386428,1.4490796398446941,-0.6086417167150784,0.479470781626605,-0.37013064846873983,-1.4243349105969614,-0.7368082056613166,0.5469553259291409,-0.7181141366851906,0.30887606352793384,-0.7829526193121354,0.023662688954117432,-0.08936768546112271,-0.7163627724786061,0.2767278043502182,0.029355971809706418,1.5941122394213958,1.1135509493420137,0.2402589224057215,-0.3103350352797776,-0.4237906601634917,-0.2006395112883009,0.4445490800655825,0.8076736623930375,0.5783438351997091,0.027539235479068197,0.28660424390367967,-0.1967467465686642,0.2395860556749793,-0.36044110743441765,0.35135363164106276,0.17532000216974555,-0.05024183563238405,0.04724386806608941,-0.4196638409109637,0,3,0,Enric Llansana in Go Ahead Eagles,4.0
Francesco Acerbi,ITA,DF,34.0,1989.0,Inter,6.691802317973932,-1.4133475581178487,3.384258795372942,-0.3826611249812611,-1.2075005644278534,-0.39998222191433463,-0.004067393595407411,-0.08141322887766406,0.14276978996252557,-0.1441966276053885,-0.7161792602778242,0.10823014221578721,-0.10978627893226764,-0.5364052103155706,0.19206401662938727,-0.781320837504327,-0.9976464921907692,0.28697372194005033,0.21231818066674524,-0.5285961608939382,-0.29397509575161124,0.24090685590045627,-0.1805469147997307,0.4451994766667324,0.23509548104059397,0.07553925688804623,0.04849920583674309,-0.018297284698843768,0.653072919750489,-0.2696276211845694,0.04667886712222908,0.746030988122659,-0.07177212577434113,-0.39837812285974405,-0.2267401084703406,0.5815580788133013,-0.21171427395032724,-0.34533064230246885,0.037362355650830105,0.3607607700284167,0.24733601666453225,0.12248146578778894,0,0,3,Francesco Acerbi in Inter,0.0
Adam Lallana,ENG,"MF,FW",34.0,1989.0,Brighton,-2.7217906354001125,-1.211077751469144,0.7621733217559598,-0.5701860655738745,-0.861506086614427,1.3633047849866355,-2.4294114879594413,-4.083652256912685,-0.02206170514102762,0.3894985271953904,1.188999185672418,-1.2181395014743372,-0.9604135626692497,-0.17294802287279307,0.4821181664050016,-0.1104224988461516,-0.47376194523760984,-0.35489354798735934,0.18129067029807602,0.018394630230688585,-0.859950761110224,-0.1585930556731674,0.39216420547263114,-0.022697727617637328,0.6339956715982898,-0.7806445235535329,-0.4941302817865488,-0.5235792780202669,0.3428376236850065,-0.23624067237736893,-1.083399474421019,1.0936564996757085,-0.05251581696858021,0.22533809231079757,0.3961892709928214,-0.26821857135496163,-0.7202596755075756,-1.0662888264280195,-0.8699939787317835,0.17467372802344908,-1.1601860472195222,0.23944978772152842,1,2,0,Adam Lallana in Brighton,2.0
Cristhian Stuani,URU,FW,35.0,1988.0,Girona,-9.132539658882129,-7.272338196457581,2.8937874034719626,1.5756384089084887,6.431569957900042,1.1083797804923325,-5.047529016361296,6.034510072084128,-4.906098728050547,-4.634754400098469,8.510550311562794,0.6819398784834723,0.7266533417972862,-2.4058877907048966,1.0151562748769853,0.5530973538740175,-0.034381886923895814,0.46086976243929806,-0.6566682427326519,0.43651794953247464,-0.08072117139209237,-0.12632362310932949,-2.4027303219006524,0.19047666844660233,-1.177235480681148,1.172478688953655,-1.2879128647575835,0.9801549006657814,-0.09333613326769345,-1.382551457627316,0.6388526846657296,0.6734010309849418,-2.2257960322746273,0.7634539014755112,0.0787489410433533,0.8939463085404402,1.68618934580316,-0.3211905136352123,0.5060644649461152,-1.15174477964079,-0.19576319481269336,-0.3625356290670125,3,0,0,Cristhian Stuani in Girona,1.0
Salvador Agra,POR,"FW,MF",30.0,1993.0,Boavista,-3.3275456874189544,3.001137739775149,-0.39749449808652515,4.88003884403105,-1.0157637871166108,0.23122157533081536,1.1948194063132596,-0.8784505803984834,-0.49566119533763286,1.0768197535071762,-0.39065818581430933,-0.27953397295369053,-0.1266172103919083,-0.5462769964248319,1.69338782375461,0.9137726077808442,1.9910072594217432,0.8439901067498834,1.7473858097234354,-0.6525973824093486,0.5933362831945037,-0.7681886170423827,-2.0291361111497404,-0.5778157165342369,1.2629230824379032,0.469054050734577,-0.6387536853576591,-0.0808350668027478,-0.2991067668593583,-0.5984394426514439,-0.22000530584751787,-0.3341331036205037,0.6273953289345884,-0.3747816883593754,0.05013462294621282,-1.3014064693812737,-0.14940329006637532,-0.8428068948782018,-0.009172426558953138,-0.6595195443214801,0.14196298612291555,-0.6320757888203182,2,1,0,Salvador Agra in Boavista,2.0
André Ramalho,BRA,DF,30.0,1993.0,PSV Eindhoven,9.261594864421353,-1.5704711291095717,3.481056751899598,-1.4108453119556956,-0.316450423038862,1.194020383059837,0.37686468490213654,0.7795220429039603,0.2037866240061493,-0.4273217002919543,-0.9215740657848612,-0.42433891447073624,-0.2531697266514718,-0.5143198966799702,-0.0872409667692043,-1.3315346527691219,-0.8272229233369941,0.2384162445529849,-0.2097179130393735,0.0014577916872736806,0.49416842601757066,-0.12384865070540058,-0.1355296210439143,0.5234002489011502,-0.26555307462882827,0.044248664507699015,-0.3845253237653227,0.18518801028580958,-0.023059002562500142,-0.328817008167385,0.04564978667603409,-0.38557186896625323,0.08216885471335457,-0.11887723082886562,0.47072727898834893,0.1299371164360483,0.07777510921558058,0.5908272837142508,0.21685670076795455,-0.30688914744067797,-0.07293335540900035,-0.1559583321112905,0,0,3,André Ramalho in PSV Eindhoven,0.0
Henning Matriciani,GER,DF,22.0,2001.0,Schalke 04,3.3711740501711036,-3.1995857796916547,-3.086085091194621,1.2643417098678784,-0.7772168473211717,-1.8627838567418382,-0.5439847974046351,0.4068421172114861,0.5702360327921158,0.29635779613260665,1.0075424394320989,-0.42568167259651957,1.6539679849065818,0.05745868695649913,-1.0332744997145304,-1.2681060280756258,0.3283514880200474,1.1068637796637968,-0.7112375767009458,0.6852223004796788,0.10200644271900018,-0.7625649182540774,1.8636474545268937,0.07819627102226162,0.9667978722168518,0.8799620630383872,0.6688983260977771,0.4677864404074935,0.6130895968344047,0.3045752081833282,0.010937142913939197,-0.29859541033708775,-0.5732043202172588,-0.3709313891577982,0.3171723665767991,-0.07406990855205992,0.7706243760530396,0.6759651767946714,0.0923295349964843,-0.25672720285917916,-0.3955528365144188,-0.047380578112140435,0,0,3,Henning Matriciani in Schalke 04,0.0
Jhonder Cádiz,VEN,FW,27.0,1996.0,Famalicão,-8.265564948676682,-5.591153427330288,3.1945308626790885,-0.022824339586885074,0.6292164855114745,1.1964893969600985,-1.8914374465107862,0.4853947668150263,0.5831615535691077,0.749641296036406,-2.787251801555729,0.1298607545325364,-0.26509838238573247,0.36098439719307884,0.6627142703147205,-0.5075062506299217,0.0163565457058548,0.06818545535709122,-0.8498073270723602,-0.16003016939058848,0.8130134348878613,1.423045422552873,0.8370527597905363,-0.28743189564839927,0.8046572203521333,0.4563005434950649,0.7418188600320719,-1.630411712526977,-0.07538128355644501,-0.13725352845301986,-0.1531621003931336,-0.06789431162175776,-0.015075731295211304,-0.11243180733384832,-0.776705594428496,1.3139892636734594,0.11353545142210118,0.20421358575930065,0.9473765727576916,0.09135711215868914,0.609577730399599,0.4851361817084908,3,0,0,Jhonder Cádiz in Famalicão,1.0
Xadas,POR,"MF,FW",24.0,1999.0,Marítimo,-2.7516136140660175,5.939988517761549,2.0409207827388616,8.311980710183143,2.209617843494772,0.2658559724313215,2.1580842762825254,-0.9273142359067221,0.9990573162128727,-1.0971066652034,-0.8675417988727971,-1.1652437771691604,-0.08617172528558917,1.2563018342694536,-0.06272778327442739,-0.24171821301031005,0.38915040091302994,-0.996084413133906,0.30583539685991923,-0.03587356545400243,0.044263210911476454,-0.42358602162732867,0.5908145624511515,0.5337319427785066,-0.4358215137428085,0.5119209526914722,-0.648992692801332,0.3460973208382881,0.1973165991964241,0.8293028006214528,0.071361924680288,0.494656597659729,-0.7304630542165581,1.2742312116922851,0.14923247381222607,1.1918307388039142,0.9799975889176021,-0.12970954728310596,0.27220135779790317,-0.2330650163682713,0.39968680917216876,0.25448982548507865,1,2,0,Xadas in Marítimo,2.0
