Player,Nation,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Gls,Ast,PK,PKatt,xG_Expected,npxG_Expected,xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Mins_Per_90,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Lost_Challenges,Sh_Blocks,Pass_Blocks,Int,Clr,Err,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_Medium,Att_Medium,Cmp_Long,Att_Long,xA,KP,Final_Third,PPA,CrsPA,Sh_Standard,SoT_Standard,Dist_Standard,FK_Standard,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,SCA_SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take,Succ_Take,Tkld_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Pos,Squad
Kevin Villodres,ESP,21,2002,0.0,7,735,0,0,0,0,1.1,1.1,0.7,39.0,30.0,91.0,8.2,26.0,17,9.0,10.0,7.0,15.0,30.0,15.0,2.0,7.0,4,5.0,1.0,208.0,300.0,3041.0,887.0,117.0,143.0,59.0,85.0,16.0,38.0,1.0,13.0,17.0,14.0,5.0,25,6,22.4,2.0,300.0,276.0,22.0,6.0,3.0,4.0,34,4.0,12.0,4.0,7.0,0.0,208.0,2.0,9.0,37.0,15.0,5.0,4.0,5.0,8.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,464.0,5.0,54.0,168.0,257.0,29.0,464.0,69.0,26.0,25.0,290.0,2100.0,985.0,32.0,13.0,34.0,21.0,314.0,28,31,1,34,1.0,0.0,0,51.0,4.0,5.0,"FW,MF",Gil Vicente FC
Kiko Bondoso,POR,26,1997,34.0,34,2842,2,3,0,0,3.1,3.1,4.6,74.0,117.0,214.0,31.6,35.0,21,11.0,15.0,9.0,19.0,44.0,25.0,1.0,19.0,12,7.0,1.0,703.0,963.0,10207.0,3091.0,424.0,506.0,199.0,268.0,44.0,77.0,4.3,50.0,75.0,37.0,6.0,34,15,17.1,0.0,963.0,947.0,11.0,4.0,18.0,10.0,39,1.0,1.0,1.0,0.0,0.0,703.0,5.0,39.0,95.0,75.0,1.0,10.0,2.0,6.0,1.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,1245.0,8.0,136.0,601.0,535.0,90.0,1245.0,91.0,40.0,40.0,724.0,4553.0,2419.0,52.0,20.0,68.0,29.0,926.0,13,54,6,39,0.0,0.0,0,163.0,10.0,48.0,"FW,MF",Vizela
Kyosuke Tagawa,JPN,23,2000,27.0,13,1192,2,1,0,0,1.6,1.6,1.4,7.0,7.0,45.0,13.2,10.0,6,3.0,6.0,1.0,2.0,11.0,9.0,0.0,2.0,4,8.0,0.0,108.0,181.0,1453.0,302.0,63.0,93.0,32.0,52.0,4.0,6.0,0.2,8.0,6.0,2.0,0.0,13,5,16.3,0.0,181.0,166.0,14.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,108.0,1.0,8.0,18.0,10.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,286.0,11.0,34.0,140.0,117.0,28.0,286.0,11.0,3.0,8.0,158.0,756.0,248.0,5.0,4.0,36.0,13.0,209.0,21,17,12,3,0.0,1.0,0,21.0,33.0,40.0,FW,Santa Clara
Kévin Zohi,MLI,25,1998,25.0,10,900,2,3,0,0,2.6,2.6,1.9,23.0,32.0,67.0,10.0,18.0,7,6.0,8.0,4.0,8.0,15.0,7.0,0.0,11.0,5,8.0,0.0,191.0,271.0,2765.0,713.0,101.0,131.0,65.0,89.0,10.0,19.0,1.7,15.0,15.0,10.0,3.0,26,9,17.4,0.0,271.0,267.0,2.0,0.0,2.0,2.0,14,2.0,0.0,0.0,0.0,0.0,191.0,2.0,11.0,31.0,19.0,0.0,5.0,5.0,2.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,405.0,6.0,55.0,160.0,196.0,37.0,405.0,36.0,20.0,15.0,233.0,1135.0,606.0,10.0,6.0,27.0,10.0,273.0,8,13,1,14,0.0,0.0,0,50.0,10.0,22.0,"FW,MF",Vizela
Lamine Diaby,FRA,25,1998,0.0,15,1411,1,0,0,0,1.2,1.2,0.4,12.0,51.0,12.0,15.7,33.0,17,16.0,14.0,3.0,11.0,23.0,12.0,6.0,10.0,21,46.0,2.0,454.0,553.0,8785.0,2420.0,161.0,190.0,232.0,257.0,52.0,72.0,0.3,7.0,43.0,3.0,0.0,17,4,18.1,0.0,553.0,534.0,18.0,15.0,0.0,3.0,5,1.0,0.0,0.0,0.0,0.0,454.0,1.0,13.0,20.0,14.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,761.0,69.0,238.0,439.0,101.0,16.0,761.0,38.0,27.0,8.0,404.0,1856.0,795.0,7.0,3.0,30.0,18.0,445.0,34,22,3,5,0.0,1.0,0,114.0,40.0,23.0,MF,Portimonense
Leandro Sanca,GNB,22,2001,0.0,4,443,2,0,0,0,0.7,0.7,1.3,6.0,10.0,40.0,4.9,12.0,7,7.0,3.0,2.0,7.0,20.0,13.0,0.0,9.0,4,5.0,0.0,90.0,138.0,1358.0,357.0,48.0,57.0,31.0,48.0,7.0,15.0,0.6,7.0,4.0,7.0,4.0,16,4,19.8,1.0,138.0,138.0,0.0,0.0,1.0,0.0,19,0.0,0.0,0.0,0.0,0.0,90.0,0.0,8.0,16.0,9.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,232.0,4.0,47.0,78.0,115.0,13.0,232.0,36.0,16.0,16.0,141.0,818.0,294.0,6.0,2.0,20.0,8.0,152.0,14,8,3,19,0.0,0.0,0,40.0,6.0,3.0,"FW,MF",Famalicão
Leo Augusto Pereira,BRA,22,2001,10.0,7,532,0,0,0,0,0.3,0.3,0.2,14.0,9.0,42.0,5.9,11.0,9,3.0,6.0,2.0,3.0,6.0,3.0,0.0,4.0,5,1.0,0.0,73.0,124.0,1074.0,226.0,43.0,54.0,24.0,42.0,4.0,9.0,0.3,5.0,3.0,3.0,1.0,6,1,19.9,0.0,124.0,116.0,6.0,0.0,0.0,0.0,18,5.0,1.0,0.0,0.0,0.0,73.0,2.0,11.0,13.0,8.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,202.0,1.0,32.0,65.0,107.0,16.0,202.0,26.0,8.0,18.0,124.0,797.0,351.0,4.0,5.0,14.0,7.0,128.0,18,15,3,18,0.0,1.0,0,31.0,5.0,9.0,"MF,FW",Marítimo
Leonardo Lelo,POR,22,2001,0.0,25,2290,1,6,1,2,2.4,0.8,2.9,53.0,83.0,135.0,25.4,40.0,17,23.0,16.0,1.0,24.0,53.0,29.0,3.0,26.0,37,46.0,0.0,922.0,1247.0,14620.0,5562.0,510.0,567.0,328.0,442.0,63.0,160.0,2.9,22.0,56.0,29.0,16.0,13,1,20.2,0.0,1247.0,966.0,273.0,26.0,2.0,4.0,83,242.0,5.0,3.0,2.0,0.0,922.0,8.0,36.0,50.0,38.0,5.0,3.0,1.0,1.0,2.0,7.0,5.0,0.0,0.0,1.0,0.0,1.0,1528.0,55.0,432.0,719.0,392.0,25.0,1526.0,52.0,18.0,28.0,752.0,3905.0,2140.0,43.0,6.0,36.0,15.0,830.0,18,32,2,83,0.0,0.0,0,159.0,12.0,18.0,"MF,DF",Casa Pia
Leonardo Ruíz,COL,26,1997,25.0,8,929,4,0,0,0,2.0,2.0,0.4,8.0,18.0,52.0,10.3,5.0,4,2.0,2.0,1.0,3.0,15.0,12.0,4.0,3.0,2,4.0,0.0,202.0,257.0,2957.0,373.0,124.0,146.0,55.0,70.0,12.0,16.0,0.3,8.0,12.0,2.0,0.0,22,7,14.4,0.0,257.0,234.0,22.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.0,202.0,1.0,13.0,20.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,358.0,6.0,28.0,201.0,132.0,26.0,358.0,18.0,11.0,5.0,185.0,814.0,277.0,7.0,1.0,30.0,25.0,281.0,29,13,10,1,0.0,0.0,0,30.0,11.0,31.0,FW,Rio Ave
Loreintz Rosier,FRA,23,2000,0.0,12,1035,0,1,0,0,0.8,0.8,0.2,10.0,43.0,10.0,11.5,34.0,23,16.0,18.0,0.0,15.0,28.0,13.0,2.0,9.0,22,25.0,3.0,388.0,478.0,7354.0,1864.0,147.0,182.0,191.0,222.0,42.0,57.0,0.6,4.0,35.0,4.0,1.0,11,2,15.2,0.0,478.0,461.0,15.0,12.0,4.0,6.0,2,1.0,0.0,0.0,0.0,0.0,388.0,2.0,6.0,15.0,11.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,606.0,31.0,181.0,345.0,86.0,14.0,606.0,8.0,6.0,2.0,309.0,1727.0,792.0,11.0,1.0,5.0,6.0,374.0,21,9,0,2,0.0,0.0,0,66.0,18.0,6.0,MF,Estoril
Lucas Cunha,BRA,25,1998,0.0,15,1350,0,0,0,0,0.1,0.1,0.4,12.0,93.0,1.0,15.0,9.0,7,7.0,2.0,0.0,6.0,9.0,3.0,14.0,5.0,17,70.0,0.0,824.0,957.0,17653.0,6967.0,235.0,255.0,462.0,489.0,124.0,199.0,0.5,5.0,80.0,6.0,1.0,4,0,22.6,0.0,957.0,907.0,48.0,45.0,2.0,30.0,3,3.0,0.0,0.0,0.0,0.0,824.0,2.0,2.0,14.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1102.0,140.0,529.0,553.0,23.0,4.0,1102.0,2.0,2.0,0.0,661.0,3043.0,1930.0,3.0,1.0,8.0,2.0,759.0,18,12,0,3,0.0,0.0,0,70.0,19.0,11.0,DF,Gil Vicente FC
Lucas Silva,BRA,24,1999,1.0,0,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0,7.0,8.0,87.0,5.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,24.2,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,3.0,4.0,0.0,11.0,1.0,0.0,0.0,7.0,31.0,5.0,0.0,0.0,0.0,0.0,8.0,0,1,0,0,0.0,0.0,0,2.0,0.0,0.0,FW,Paços de Ferreira
Lucas Soares,BRA,24,1999,0.0,25,2175,1,2,0,0,1.9,1.9,3.2,60.0,43.0,120.0,24.2,40.0,24,20.0,17.0,3.0,21.0,48.0,27.0,0.0,19.0,21,40.0,1.0,784.0,1062.0,12189.0,4649.0,424.0,479.0,282.0,381.0,48.0,119.0,3.0,26.0,29.0,17.0,10.0,26,8,17.7,0.0,1062.0,831.0,229.0,18.0,3.0,1.0,77,204.0,7.0,4.0,1.0,2.0,784.0,2.0,28.0,50.0,33.0,7.0,6.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1301.0,66.0,437.0,525.0,361.0,43.0,1301.0,48.0,27.0,14.0,571.0,3631.0,1850.0,35.0,11.0,34.0,19.0,670.0,21,23,5,77,0.0,1.0,0,134.0,19.0,20.0,"MF,DF",Casa Pia
Lucas Veríssimo,BRA,27,1996,2.0,0,11,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,16.0,261.0,105.0,4.0,4.0,9.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,8.0,9.0,0.0,0.0,16.0,0.0,0.0,0.0,13.0,56.0,17.0,0.0,0.0,0.0,0.0,13.0,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,DF,Benfica
Lucas Áfrico,BRA,27,1996,0.0,4,354,0,0,0,0,0.0,0.0,0.0,1.0,10.0,0.0,3.9,2.0,1,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3,9.0,0.0,154.0,172.0,3183.0,1164.0,49.0,53.0,83.0,89.0,22.0,29.0,0.0,0.0,7.0,0.0,0.0,1,0,8.6,0.0,172.0,167.0,5.0,4.0,0.0,3.0,0,1.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,32.0,124.0,67.0,9.0,5.0,199.0,1.0,0.0,1.0,140.0,838.0,584.0,2.0,0.0,1.0,0.0,151.0,4,5,0,0,0.0,0.0,0,11.0,8.0,6.0,DF,Estoril
Luciano Vega,ARG,22,2001,7.0,0,186,0,0,0,0,0.3,0.3,0.0,1.0,4.0,8.0,2.1,7.0,5,3.0,3.0,1.0,3.0,9.0,6.0,1.0,2.0,1,5.0,0.0,61.0,81.0,958.0,209.0,29.0,33.0,24.0,31.0,5.0,11.0,0.0,1.0,4.0,0.0,0.0,4,1,16.1,0.0,81.0,79.0,2.0,1.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,8.0,29.0,58.0,21.0,5.0,108.0,1.0,0.0,1.0,55.0,236.0,105.0,1.0,0.0,3.0,2.0,73.0,3,2,0,2,0.0,0.0,0,5.0,2.0,2.0,"MF,FW",Marítimo
Lucão,BRA,30,1993,0.0,6,530,0,0,0,0,0.2,0.2,0.0,1.0,9.0,0.0,5.9,6.0,4,5.0,0.0,1.0,4.0,5.0,1.0,4.0,0.0,3,22.0,0.0,249.0,295.0,5225.0,1735.0,57.0,61.0,154.0,166.0,34.0,63.0,0.0,0.0,10.0,0.0,0.0,2,1,9.7,0.0,295.0,277.0,18.0,18.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,40.0,193.0,144.0,4.0,2.0,338.0,0.0,0.0,0.0,176.0,731.0,254.0,0.0,0.0,0.0,0.0,209.0,4,2,1,0,0.0,0.0,0,39.0,16.0,6.0,DF,Portimonense
Luquinha,BRA,21,2002,0.0,11,1170,2,1,1,1,1.9,1.1,1.8,20.0,68.0,61.0,13.0,17.0,12,9.0,2.0,6.0,8.0,18.0,10.0,2.0,19.0,1,3.0,0.0,408.0,527.0,6211.0,1867.0,216.0,254.0,145.0,173.0,25.0,52.0,2.1,28.0,54.0,16.0,4.0,16,4,19.2,0.0,527.0,486.0,35.0,9.0,3.0,1.0,39,2.0,24.0,18.0,4.0,0.0,408.0,6.0,14.0,57.0,41.0,8.0,2.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,652.0,5.0,52.0,329.0,279.0,28.0,651.0,22.0,11.0,10.0,356.0,1764.0,889.0,22.0,3.0,24.0,16.0,440.0,26,17,0,39,1.0,0.0,0,74.0,10.0,14.0,"MF,FW",Portimonense
Luther Singh,RSA,24,1999,22.0,5,627,0,1,0,0,0.5,0.5,0.7,14.0,18.0,54.0,7.0,14.0,11,6.0,7.0,1.0,7.0,9.0,2.0,0.0,5.0,8,7.0,0.0,174.0,226.0,2753.0,636.0,91.0,112.0,67.0,78.0,12.0,18.0,0.3,8.0,17.0,3.0,1.0,8,3,19.6,0.0,226.0,217.0,8.0,5.0,1.0,1.0,11,2.0,1.0,1.0,0.0,0.0,174.0,1.0,6.0,13.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,311.0,6.0,40.0,166.0,108.0,20.0,311.0,19.0,6.0,11.0,190.0,1083.0,446.0,9.0,6.0,19.0,7.0,220.0,12,10,3,11,0.0,0.0,0,29.0,5.0,13.0,"FW,MF",Chaves
Luís Alves,POR,20,2003,8.0,4,367,0,0,0,0,0.0,0.0,0.0,8.0,11.0,5.0,4.1,10.0,2,8.0,2.0,0.0,8.0,16.0,8.0,0.0,4.0,3,11.0,0.0,134.0,176.0,2305.0,869.0,60.0,65.0,58.0,69.0,11.0,29.0,0.5,1.0,11.0,3.0,0.0,1,0,34.5,0.0,176.0,140.0,34.0,9.0,1.0,3.0,9,25.0,0.0,0.0,0.0,0.0,134.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,20.0,84.0,98.0,39.0,0.0,219.0,5.0,1.0,4.0,97.0,455.0,230.0,5.0,0.0,4.0,3.0,119.0,4,10,0,9,0.0,0.0,0,20.0,2.0,1.0,DF,Paços de Ferreira
Luís Neto,POR,34,1989,6.0,4,274,0,0,0,0,0.0,0.0,0.0,3.0,17.0,0.0,3.0,6.0,3,4.0,2.0,0.0,4.0,5.0,1.0,1.0,1.0,1,6.0,0.0,242.0,264.0,4473.0,1505.0,90.0,98.0,129.0,138.0,20.0,23.0,0.0,0.0,17.0,0.0,0.0,1,0,10.3,0.0,264.0,251.0,13.0,11.0,1.0,3.0,0,1.0,0.0,0.0,0.0,0.0,242.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,23.0,124.0,152.0,6.0,2.0,280.0,2.0,2.0,0.0,168.0,771.0,450.0,1.0,0.0,0.0,0.0,215.0,2,5,0,0,0.0,0.0,0,19.0,7.0,3.0,DF,Sporting CP
Luís Santos,POR,22,2001,9.0,2,284,0,0,0,0,1.0,1.0,0.1,7.0,7.0,16.0,3.2,5.0,3,1.0,4.0,0.0,0.0,5.0,5.0,0.0,3.0,3,3.0,0.0,80.0,116.0,1100.0,255.0,50.0,55.0,23.0,32.0,4.0,12.0,0.1,2.0,3.0,2.0,1.0,8,4,20.9,0.0,116.0,110.0,5.0,0.0,1.0,0.0,9,5.0,0.0,0.0,0.0,0.0,80.0,1.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,24.0,70.0,66.0,9.0,160.0,7.0,1.0,6.0,90.0,442.0,212.0,7.0,0.0,11.0,3.0,104.0,9,1,0,9,0.0,0.0,0,18.0,6.0,9.0,"FW,MF",Boavista
Luíz Carlos,BRA,37,1986,20.0,13,1136,0,1,0,0,0.3,0.3,0.5,12.0,59.0,23.0,12.6,26.0,15,14.0,10.0,2.0,15.0,24.0,9.0,3.0,18.0,7,13.0,1.0,453.0,540.0,8477.0,2013.0,179.0,206.0,202.0,237.0,62.0,76.0,0.7,8.0,43.0,5.0,2.0,8,1,28.8,0.0,540.0,520.0,20.0,17.0,3.0,5.0,17,1.0,0.0,0.0,0.0,0.0,453.0,0.0,11.0,31.0,27.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,660.0,18.0,158.0,393.0,116.0,8.0,660.0,12.0,8.0,2.0,356.0,1649.0,557.0,15.0,2.0,19.0,12.0,447.0,24,28,0,17,0.0,0.0,0,75.0,5.0,14.0,MF,Paços de Ferreira
Léo Andrade,BRA,24,1999,12.0,12,1063,1,0,0,0,1.3,1.1,0.0,2.0,22.0,5.0,11.8,14.0,8,12.0,1.0,1.0,11.0,14.0,3.0,8.0,12.0,26,36.0,1.0,415.0,516.0,8055.0,3783.0,154.0,172.0,201.0,229.0,54.0,96.0,0.1,1.0,19.0,1.0,0.0,7,2,6.3,0.0,516.0,457.0,58.0,21.0,0.0,1.0,3,29.0,0.0,0.0,0.0,0.0,415.0,1.0,7.0,9.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,629.0,68.0,357.0,250.0,28.0,11.0,629.0,3.0,1.0,0.0,237.0,986.0,466.0,1.0,0.0,7.0,1.0,346.0,9,4,1,3,1.0,0.0,0,54.0,21.0,16.0,DF,Marítimo
Léo Natel,BRA,25,1998,0.0,0,57,0,0,0,0,0.3,0.3,0.1,4.0,3.0,9.0,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,16.0,25.0,272.0,65.0,10.0,11.0,5.0,9.0,1.0,2.0,0.1,2.0,2.0,0.0,0.0,3,0,14.7,0.0,25.0,24.0,1.0,0.0,0.0,1.0,2,0.0,1.0,0.0,1.0,0.0,16.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,6.0,13.0,18.0,5.0,37.0,5.0,4.0,1.0,20.0,163.0,82.0,2.0,2.0,4.0,0.0,24.0,1,0,0,2,0.0,0.0,0,3.0,1.0,3.0,FW,Casa Pia
MT,BRA,21,2002,20.0,13,1135,0,0,0,0,0.4,0.4,0.4,11.0,49.0,35.0,12.6,29.0,15,15.0,10.0,4.0,21.0,37.0,16.0,3.0,10.0,13,37.0,1.0,360.0,524.0,6540.0,2785.0,159.0,195.0,154.0,214.0,41.0,82.0,0.7,4.0,37.0,6.0,3.0,13,3,25.2,0.0,524.0,417.0,101.0,14.0,1.0,3.0,26,85.0,1.0,0.0,1.0,0.0,360.0,6.0,18.0,13.0,9.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,696.0,38.0,256.0,321.0,126.0,11.0,696.0,26.0,8.0,15.0,316.0,1675.0,820.0,13.0,4.0,15.0,11.0,347.0,12,17,1,26,1.0,0.0,0,79.0,23.0,17.0,"DF,MF",Santa Clara
Mabrouk Rouai,FRA,21,2002,0.0,0,33,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,1.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,7.0,11.0,132.0,30.0,4.0,5.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,4.0,7.0,3.0,0.0,14.0,0.0,0.0,0.0,6.0,35.0,30.0,0.0,0.0,1.0,0.0,8.0,1,1,0,0,0.0,0.0,0,2.0,1.0,0.0,"FW,MF",Estoril
Maga,POR,23,2000,3.0,3,201,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,5,0.0,0.0,0,0.0,0.0,0.0,DF,Vitória Guimarães
Mamadou Tounkara,FRA,20,2003,14.0,11,1048,0,0,0,0,0.2,0.2,0.0,7.0,22.0,2.0,11.6,11.0,8,7.0,3.0,1.0,8.0,10.0,2.0,4.0,7.0,5,50.0,0.0,363.0,445.0,6755.0,2275.0,132.0,147.0,195.0,216.0,33.0,64.0,0.1,0.0,20.0,0.0,0.0,2,1,9.5,0.0,445.0,417.0,27.0,24.0,0.0,4.0,3,3.0,0.0,0.0,0.0,0.0,363.0,1.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,63.0,285.0,247.0,15.0,5.0,544.0,4.0,3.0,0.0,290.0,1410.0,631.0,5.0,0.0,5.0,3.0,338.0,12,4,0,3,0.0,0.0,0,38.0,26.0,26.0,DF,Vitória Guimarães
Manuel Manu,POR,21,2002,1.0,1,72,0,0,0,0,0.0,0.0,0.1,1.0,4.0,0.0,0.8,2.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,53.0,58.0,933.0,364.0,21.0,21.0,29.0,33.0,3.0,3.0,0.1,2.0,5.0,0.0,0.0,1,1,31.0,0.0,58.0,53.0,5.0,4.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,29.0,28.0,4.0,1.0,61.0,0.0,0.0,0.0,42.0,173.0,71.0,0.0,0.0,0.0,0.0,41.0,1,0,0,0,0.0,0.0,0,9.0,0.0,5.0,DF,Vitória Guimarães
Manuel Ugarte Ribeiro,URU,21,2002,31.0,28,2352,0,0,0,0,0.7,0.7,0.6,32.0,120.0,22.0,26.1,121.0,69,37.0,61.0,23.0,66.0,123.0,57.0,7.0,36.0,57,17.0,0.0,1451.0,1584.0,25610.0,4869.0,630.0,676.0,686.0,716.0,114.0,147.0,1.0,15.0,110.0,7.0,0.0,19,3,27.1,0.0,1584.0,1546.0,38.0,34.0,1.0,18.0,3,4.0,0.0,0.0,0.0,0.0,1451.0,0.0,14.0,54.0,44.0,1.0,0.0,1.0,1.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1962.0,38.0,358.0,1358.0,283.0,5.0,1962.0,73.0,40.0,24.0,1164.0,5831.0,2671.0,36.0,1.0,30.0,26.0,1290.0,64,52,0,3,0.0,0.0,0,245.0,20.0,12.0,MF,Sporting CP
Maracás,BRA,28,1995,17.0,17,1418,0,0,0,0,0.3,0.3,0.0,2.0,21.0,0.0,15.8,20.0,13,17.0,3.0,0.0,10.0,18.0,8.0,12.0,7.0,21,69.0,0.0,565.0,631.0,12163.0,3908.0,142.0,149.0,339.0,361.0,81.0,104.0,0.0,0.0,6.0,0.0,0.0,5,0,8.6,0.0,631.0,605.0,25.0,24.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0.0,565.0,1.0,5.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,147.0,517.0,249.0,8.0,6.0,772.0,0.0,0.0,0.0,437.0,1669.0,779.0,1.0,1.0,1.0,1.0,473.0,23,11,1,0,0.0,0.0,1,71.0,32.0,17.0,DF,Paços de Ferreira
